target_id	inchikey	dose	source_condition_index	n_conditions_tested	n_unique_doses_tested	spearman_rho	null_exceedances	n_perm	emp_p	null_mean	null_sd	p_tail_gumbel	allowlist_row	q_bh	q_by	q_tail_bh	q_tail_by	q	fdr_method	fdr_family_size	allowlist_sha256	smiles
FPR3	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05132997	5	100000	5.999940000599994e-05	-5.1443054538859204e-06	0.013271895396846325	0.003926412576069072	18	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
GALR2	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05114173	7	100000	7.999920000799993e-05	1.1864382111440363e-06	0.013282374394128226	0.004016386247141401	36	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
GPR151	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.0517755	5	100000	5.999940000599994e-05	2.977461627132527e-07	0.01327275562254233	0.003764455169572023	10	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
GPR152	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.051633574	7	100000	7.999920000799993e-05	-1.1019109207407497e-05	0.013282276134689271	0.003825810076573455	17	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
GPR156	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.0510868	7	100000	7.999920000799993e-05	-1.0670145325899937e-05	0.013273448688643896	0.004019761191298987	34	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
GPR50	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.051023066	8	100000	8.99991000089999e-05	7.04052699427848e-06	0.01327643083514629	0.004055934175143716	26	0.00010588129412823518	0.0004530176739459356	0.004180401251224319	0.017886026673386728	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
GPR84	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.051734988	7	100000	7.999920000799993e-05	-2.732420009942871e-06	0.013272533655728906	0.0037777733788364465	15	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
GPRC5D	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.051804844	6	100000	6.999930000699993e-05	-8.945283936543617e-06	0.0132733522872584	0.0037513137518273565	13	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
HRH3	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.051296715	4	100000	4.999950000499995e-05	-7.93027606375233e-06	0.013276643589486522	0.0039449429302200745	23	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNA5	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05090146	7	100000	7.999920000799993e-05	-1.2522857454428048e-07	0.01327654711762417	0.00410110578604761	29	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNC1	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.050797973	11	100000	0.00011999880001199988	-3.5741222380741177e-06	0.013268652560949744	0.004128800594198956	25	0.00011999880001199988	0.0005134200304720604	0.004180401251224319	0.017886026673386728	0.00011999880001199988	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNC3	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05096566	10	100000	0.00010999890001099989	9.634175176742018e-06	0.013268806790087153	0.004067964860226092	30	0.00011281938462666654	0.0004827025927515097	0.004180401251224319	0.017886026673386728	0.00011281938462666654	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNC4	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.050716635	9	100000	9.99990000099999e-05	2.115682948052893e-06	0.013271631810985706	0.004168181051165898	37	0.00011281938462666654	0.0004827025927515097	0.004180401251224319	0.017886026673386728	0.00011281938462666654	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCND1	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.050969567	10	100000	0.00010999890001099989	4.232405104146082e-06	0.01327510110336149	0.0040737983275576095	35	0.00011281938462666654	0.0004827025927515097	0.004180401251224319	0.017886026673386728	0.00011281938462666654	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNF1	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05142196	7	100000	7.999920000799993e-05	5.724618745145271e-07	0.013273396415060701	0.0038960621298959053	16	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNG2	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.051033113	7	100000	7.999920000799993e-05	-2.896473238775172e-06	0.01327516518290992	0.004046228938992091	28	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNG4	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.050816733	10	100000	0.00010999890001099989	-1.942041550815361e-06	0.013281337532786217	0.004141328365481756	40	0.00011281938462666654	0.0004827025927515097	0.004180401251224319	0.017886026673386728	0.00011281938462666654	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNH2	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.050708983	8	100000	8.99991000089999e-05	2.0490996572071652e-07	0.01327260021399027	0.004171977661411308	38	0.00010588129412823518	0.0004530176739459356	0.004180401251224319	0.017886026673386728	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNK17	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.051085673	5	100000	5.999940000599994e-05	-9.611883192028472e-06	0.013280709531123477	0.004031452788011536	24	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNS1	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05184459	6	100000	6.999930000699993e-05	1.0605032049827302e-06	0.013271849947428036	0.0037384531057262915	11	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNS2	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.052039687	6	100000	6.999930000699993e-05	6.060119597988134e-08	0.013271469348098315	0.00366787652178735	8	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNV2	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05130109	7	100000	7.999920000799993e-05	-6.604943451685692e-06	0.013278318756708894	0.003946245691791472	22	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
MCHR1	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.050978903	7	100000	7.999920000799993e-05	1.0113105636082409e-06	0.013279730491225827	0.004075846993727872	39	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
MRGPRD	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.050815552	6	100000	6.999930000699993e-05	-1.1038865232719015e-05	0.013267408873821957	0.004116945766787117	33	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
NPFFR1	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.051551867	5	100000	5.999940000599994e-05	-5.59974412029435e-06	0.013278415591584006	0.003852500458384034	20	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
OPN4	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.052115187	4	100000	4.999950000499995e-05	2.054947279860073e-06	0.01327600200249774	0.0036482171254766937	6	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
OR1E3	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.051353514	10	100000	0.00010999890001099989	-7.08092674390059e-06	0.013266205025708378	0.003908461786955142	19	0.00011281938462666654	0.0004827025927515097	0.004180401251224319	0.017886026673386728	0.00011281938462666654	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
OR8K5	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05103677	6	100000	6.999930000699993e-05	-7.41956062661977e-07	0.013268373826996483	0.004035465248606096	31	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
PRLHR	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.052656047	5	100000	5.999940000599994e-05	2.155057860190368e-06	0.01327657925092864	0.0034636098011275873	4	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
TACR2	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.052867737	3	100000	3.999960000399996e-05	-7.953900422041613e-06	0.013266039187267075	0.00337660365295811	3	0.00010322477420387088	0.0004416516391157509	0.004180401251224319	0.017886026673386728	0.00010322477420387088	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
