target_id	inchikey	dose	source_condition_index	n_conditions_tested	n_unique_doses_tested	spearman_rho	null_exceedances	n_perm	emp_p	allowlist_row	q_bh	q_by	q	fdr_method	fdr_family_size	allowlist_sha256	smiles
KCNH2	IYIKLHRQXLHMJQ-UHFFFAOYSA-N	34.4	508	1	1	0.007847325	278	1000	0.2787212787212787	3	0.5847485847485848	1.0	0.5847485847485848	BH	4	59a19823656ef4d0550811a29a4a08c010c78a8c58cef6c97f39e7d58af08b93	CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I
