target_id	inchikey	dose	source_condition_index	n_conditions_tested	n_unique_doses_tested	spearman_rho	null_exceedances	n_perm	emp_p	null_mean	null_sd	p_tail_gumbel	q_bh	q_by	q_tail_bh	q_tail_by	q	fdr_method	fdr_family_size	smiles
TRHR	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.04849507	1	1000	0.001998001998001998	-0.0004307968525454271	0.013815126673103553	0.005962193622302214	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
TRHR	FSQXVCNWJMITHZ-ITBDYVSPSA-N	8.54	2941	1	1	0.04018838	4	1000	0.004995004995004995	0.0007522757870247006	0.013965879652918352	0.014901273876272492	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	CC1CCC2(C(C3(CCC4C(C3O2)CCC5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)OC8C(C(C(CO8)O)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)O)C)C)C)NC1
TRHR	YNQGMOKEPYEVRP-UHFFFAOYSA-N	200	2751	1	1	0.039911296	0	1000	0.000999000999000999	-7.34761927233194e-05	0.013136089272131446	0.011256524514949962	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	C1=CC=C(C=C1)OC2=CC=C(C=C2)NCN3C(=O)C4=C(C3=O)C=C(C=C4)Br
TRHR	LJOQGZACKSYWCH-NBGVHYBESA-N	100	3024	1	1	0.038981855	2	1000	0.002997002997002997	0.00019949770206085303	0.013587421750730527	0.014333060101297757	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O
TRHR	GYFLGFTWDXAQIG-UHFFFAOYSA-N	530.54	195	2	2	0.03886987	2	1000	0.002997002997002997	0.008153880199244668	0.010198696810644005	0.011727302295488462	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	CC1=CC(=C(C=C1)N2C(=O)C3C4C=CC(C3C2=O)(O4)CO)[N+](=O)[O-]
TRHR	XDEIKTUBWBCMDT-UHFFFAOYSA-N	71.1	3101	1	1	0.038584065	2	1000	0.002997002997002997	-0.00020820541991020035	0.013083475015066808	0.01244782367520636	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	COC1=CC2=C(C=C1)NC(=O)C(=C2O)CC3=CC=CC=C3
TRHR	BJVAIYSAEBZQNS-UHFFFAOYSA-N	36.4	2298	1	1	0.0379364	2	1000	0.002997002997002997	-0.00045369190739438634	0.013143824323908967	0.013169256168624632	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	COC1=C(C=C2C(=C1)C=CN=C2CC3=CC(=C(C=C3NC(=O)CSC4=C(C=CC=N4)C(=O)O)OC)OC)OC
TRHR	GEFLGAHYWXRJBV-UVTDQMKNSA-N	200	2682	1	1	0.03722175	1	1000	0.001998001998001998	-0.00016627795228669128	0.01326053845834137	0.0149821290957739	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	CC1=CC=CC(=C1)C=C2C(C3CCN2CC3)O
TRHR	YWCSDTAKJJLSPO-UHFFFAOYSA-N	118.86	2688	1	1	0.036990967	1	1000	0.001998001998001998	-0.0002361463817197773	0.012910631846316724	0.01381052223015089	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	C1=CC=C(C=C1)CN2C3=C(C(=O)NC2=O)NC=N3
TRHR	DXDRHHKMWQZJHT-FPYGCLRLSA-N	100	2943	1	1	0.036459204	4	1000	0.004995004995004995	0.000600426875964331	0.01367269620071777	0.019243111853280426	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O
TRHR	JOZKFWLRHCDGJA-LLVKDONJSA-N	100	2921	1	1	0.036395364	3	1000	0.003996003996003996	-8.188052234618227e-05	0.012897744226878997	0.014817263202655973	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	CC(CCC=C(C)C)CCOC(=O)C
TRHR	BCQLLAQLHGKDGV-UHFFFAOYSA-N	185.94	2747	1	1	0.035783883	7	1000	0.007992007992007992	-2.9878344817916514e-05	0.012913205807956183	0.01588685334590134	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	C1=CN=CC=C1CN2C(=CC(=O)NC2=O)N
TRHR	BBAAXEBKKSKXHK-FPLPWBNLSA-N	140.46	2460	1	1	0.03562632	4	1000	0.004995004995004995	-0.0006062084882823911	0.01280568106683022	0.014794222130715906	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	C1=CC2=C(C=C1F)C(=C3C(=O)NC(=S)S3)C(=O)N2
TRHR	MYCQVAUSXCWYKG-UHFFFAOYSA-N	72.31	2699	1	1	0.035402164	1	1000	0.001998001998001998	0.000336121483577017	0.012958637918020061	0.017309321773893216	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	C1=CC=C(C=C1)CCN2C(=CC(=O)NC2=O)N
TRHR	BXNJHAXVSOCGBA-UHFFFAOYSA-N	47.85	2897	2	2	0.035125144	6	1000	0.006993006993006993	0.006529645007532963	0.011205215393472271	0.021049531957657797	0.8781472423486096	1.0	0.8360431641651717	1.0	0.8781472423486096	BH	3818750	CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC
