target_id	inchikey	dose	source_condition_index	n_conditions_tested	n_unique_doses_tested	spearman_rho	null_exceedances	n_perm	emp_p	null_mean	null_sd	p_tail_gumbel	allowlist_row	q_bh	q_by	q_tail_bh	q_tail_by	q	fdr_method	fdr_family_size	allowlist_sha256	smiles
OR1E1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049961433	11	100000	0.00011999880001199988	2.3891740296718284e-05	0.013279387364605093	0.00450512245020962	2	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR1E2	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.050020132	9	100000	9.99990000099999e-05	2.7989911172287875e-05	0.013280613841198075	0.0044834746704092154	1	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR1E3	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049794845	10	100000	0.00010999890001099989	2.130694562837217e-05	0.013275547691121183	0.004570540920491917	3	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR2T7	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04851798	12	100000	0.00012999870001299986	2.1152859638240217e-05	0.013278709385157315	0.005174728276462814	36	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR2W3	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04868456	11	100000	0.00011999880001199988	2.3723088988756373e-05	0.013282106708445268	0.005099719118520807	28	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR2W6P	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.0485498	12	100000	0.00012999870001299986	2.300640767322889e-05	0.013285779487102117	0.00517266280063533	39	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR2Z1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049826693	10	100000	0.00010999890001099989	2.8587479175769097e-05	0.013276571443618811	0.004561418730218536	4	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR4D2	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049054552	11	100000	0.00011999880001199988	1.927461746128813e-05	0.013278979056658109	0.004913599912057642	16	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR4D6	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.048823882	12	100000	0.00012999870001299986	1.6569576514023085e-05	0.013280615703144507	0.005025623544710589	38	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR4D9	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04877173	14	100000	0.00014999850001499985	1.9198411838257387e-05	0.013281002702488507	0.005052904482287457	33	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR4F6	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049238235	11	100000	0.00011999880001199988	2.0633026099445857e-05	0.013281230070668632	0.0048319192469483685	29	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR4K1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.0490377	13	100000	0.00013999860001399987	2.042177069295505e-05	0.013276042650760165	0.004916990086119233	40	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR4S1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.048971534	13	100000	0.00013999860001399987	2.0399159481571018e-05	0.013277379200321546	0.004950781319744468	30	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR5M11	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049282745	11	100000	0.00011999880001199988	2.7006932808578056e-05	0.013283845644475045	0.004818700174754609	15	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR5T1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049254876	11	100000	0.00011999880001199988	2.1313184354368814e-05	0.013280055608073969	0.004822472270149314	21	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR6T1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.0491566	11	100000	0.00011999880001199988	2.2395996244463598e-05	0.013278988178153203	0.004867005149112202	17	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR6V1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.048780896	11	100000	0.00011999880001199988	2.251319177547231e-05	0.013281251442569655	0.005050502451371175	22	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR8U1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049144857	11	100000	0.00011999880001199988	2.5358198319192696e-05	0.013279888857289182	0.004875470044739871	19	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR8U9	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049328294	12	100000	0.00012999870001299986	2.5436067081510883e-05	0.013280831837037634	0.004791713773216633	12	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
OR9H1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.048751976	12	100000	0.00012999870001299986	2.736937047149695e-05	0.013279581429721866	0.0050639707319083405	27	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
RYR2	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.049314667	15	100000	0.00015999840001599985	2.9594987174747872e-05	0.013275078433854967	0.00479006415448191	20	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
RYR3	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04964406	14	100000	0.00014999850001499985	2.9685039308727708e-05	0.013275023637054833	0.004640323280266201	11	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
STING1	CLQPEZWMMZFTBG-UHFFFAOYSA-N	4.09	737	1	1	0.04977127	11	100000	0.00011999880001199988	2.8526987543060897e-05	0.01326785975879783	0.004571409205648469	6	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	CC12C=CC(O1)(C3C2C(=O)N(C3=O)C4=CC=CC(=C4)C(F)(F)F)C
SUCNR1	DUCXQFAHDINGEV-UHFFFAOYSA-N	211	1093	1	1	0.050473366	10	100000	0.00010999890001099989	2.1363119004115524e-05	0.013253837112582344	0.004247213992365606	18	0.0001684193684378946	0.0007205895164520146	0.005174728276462814	0.022140297645647206	0.0001684193684378946	BH	40	a487e70b18ba457be014ebdb7512677dd0b6e6a9627c4f1e4dfebf7eca705635	C1=CC=C2C(=C1)C=C(O2)C(=O)NC3=CC=CC=N3
