target_id	inchikey	dose	source_condition_index	n_conditions_tested	n_unique_doses_tested	spearman_rho	null_exceedances	n_perm	emp_p	null_mean	null_sd	p_tail_gumbel	q_bh	q_by	q_tail_bh	q_tail_by	q	fdr_method	fdr_family_size	smiles
OR8U3	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.049394973	1	1000	0.001998001998001998	-0.00036348683497999443	0.013866793940560295	0.005615492340880435	0.6373095664776253	1.0	0.8036385820317292	1.0	0.6373095664776253	BH	3818750	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
OR8U3	FSQXVCNWJMITHZ-ITBDYVSPSA-N	8.54	2941	1	1	0.040738516	2	1000	0.002997002997002997	0.0007092139379838045	0.013982138939084933	0.014176874427154318	0.6373095664776253	1.0	0.8036385820317292	1.0	0.6373095664776253	BH	3818750	CC1CCC2(C(C3(CCC4C(C3O2)CCC5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)OC8C(C(C(CO8)O)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)O)C)C)C)NC1
OR8U3	CAENRFGKBBAPGF-UHFFFAOYSA-N	188.97	2704	1	1	0.0394419	3	1000	0.003996003996003996	5.6508564493015e-05	0.01388199488949192	0.014649051566909654	0.6373095664776253	1.0	0.8036385820317292	1.0	0.6373095664776253	BH	3818750	CCCN1C(=O)C(C2=C1C(=CC=C2)C)NC(=O)C
OR8U3	BCQLLAQLHGKDGV-UHFFFAOYSA-N	185.94	2747	1	1	0.039290335	5	1000	0.005994005994005994	-0.00011835640113713453	0.012852773593005557	0.010941225392860243	0.6414889969623448	1.0	0.8036385820317292	1.0	0.6414889969623448	BH	3818750	C1=CN=CC=C1CN2C(=CC(=O)NC2=O)N
OR8U3	BXNJHAXVSOCGBA-UHFFFAOYSA-N	47.85	2897	2	2	0.039284058	1	1000	0.001998001998001998	0.006520820252253543	0.01120648279254101	0.013121916796750344	0.6373095664776253	1.0	0.8036385820317292	1.0	0.6373095664776253	BH	3818750	CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC
OR8U3	UJFQDANWZPHKTG-UHFFFAOYSA-N	71.43	3300	1	1	0.03910768	3	1000	0.003996003996003996	-4.6130457037634186e-05	0.013063143558004054	0.01194585600699516	0.6373095664776253	1.0	0.8036385820317292	1.0	0.6373095664776253	BH	3818750	C1=CC=C2C(=C1)C=CC=C2CC3=NC(=NO3)C4=CC=CC=N4
OR8U3	YNQGMOKEPYEVRP-UHFFFAOYSA-N	200	2751	1	1	0.038688198	0	1000	0.000999000999000999	-0.00012754454122705284	0.012996465438171954	0.01210891380986756	0.6373095664776253	1.0	0.8036385820317292	1.0	0.6373095664776253	BH	3818750	C1=CC=C(C=C1)OC2=CC=C(C=C2)NCN3C(=O)C4=C(C3=O)C=C(C=C4)Br
OR8U3	QGONKIQYZUZDII-UHFFFAOYSA-N	146.67	2701	1	1	0.038231988	0	1000	0.000999000999000999	-0.00017340721569507878	0.013099725592661293	0.012985961800765056	0.6373095664776253	1.0	0.8036385820317292	1.0	0.6373095664776253	BH	3818750	C1COCCN1C2=C(C=CC(=C2)Cl)N
OR8U3	LJOQGZACKSYWCH-NBGVHYBESA-N	100	3024	1	1	0.038040653	1	1000	0.001998001998001998	0.00019245752163533325	0.01368997085643964	0.016064809936155777	0.6373095664776253	1.0	0.8036385820317292	1.0	0.6373095664776253	BH	3818750	CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O
OR8U3	XDEIKTUBWBCMDT-UHFFFAOYSA-N	71.1	3101	1	1	0.037703812	3	1000	0.003996003996003996	-0.00033686208325343616	0.0130668747927019	0.013330304320289588	0.6373095664776253	1.0	0.8036385820317292	1.0	0.6373095664776253	BH	3818750	COC1=CC2=C(C=C1)NC(=O)C(=C2O)CC3=CC=CC=C3
OR8U3	JOZKFWLRHCDGJA-LLVKDONJSA-N	100	2921	1	1	0.03737259	3	1000	0.003996003996003996	-0.00010418767570990895	0.01286267220957515	0.013289986628276407	0.6373095664776253	1.0	0.8036385820317292	1.0	0.6373095664776253	BH	3818750	CC(CCC=C(C)C)CCOC(=O)C
OR8U3	NUVBSKCKDOMJSU-UHFFFAOYSA-N	405.7	2762	1	1	0.037247986	3	1000	0.003996003996003996	-3.27183354720546e-05	0.013064299555513973	0.014344958967186572	0.6373095664776253	1.0	0.8036385820317292	1.0	0.6373095664776253	BH	3818750	CCOC(=O)C1=CC=C(C=C1)O
OR8U3	DXDRHHKMWQZJHT-FPYGCLRLSA-N	100	2943	1	1	0.03708274	3	1000	0.003996003996003996	0.000558958542847904	0.013725991199735022	0.01833001404993717	0.6373095664776253	1.0	0.8036385820317292	1.0	0.6373095664776253	BH	3818750	C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O
OR8U3	MYCQVAUSXCWYKG-UHFFFAOYSA-N	72.31	2699	1	1	0.03640789	3	1000	0.003996003996003996	0.0002237956078715797	0.013023232015393042	0.015785999809237228	0.6373095664776253	1.0	0.8036385820317292	1.0	0.6373095664776253	BH	3818750	C1=CC=C(C=C1)CCN2C(=CC(=O)NC2=O)N
OR8U3	ILAJHXLTOGEAJW-UHFFFAOYSA-N	200	2544	1	1	0.03609349	4	1000	0.004995004995004995	0.0004155745760690479	0.013419671629419958	0.018383506404330507	0.6373095664776253	1.0	0.8036385820317292	1.0	0.6373095664776253	BH	3818750	CC1=C(SC2=C1C(=O)N(C=N2)CC(=O)C)C
