target_id	inchikey	dose	source_condition_index	n_conditions_tested	n_unique_doses_tested	spearman_rho	null_exceedances	n_perm	emp_p	null_mean	null_sd	p_tail_gumbel	allowlist_row	q_bh	q_by	q_tail_bh	q_tail_by	q	fdr_method	fdr_family_size	allowlist_sha256	smiles
KCNA5	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05090143	8	100000	8.99991000089999e-05	-1.2544324965801934e-07	0.013276547085557	0.004101117435354573	29	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNC1	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.050797984	11	100000	0.00011999880001199988	-3.574318468574429e-06	0.013268652526126381	0.0041287960119866796	25	0.00011999880001199988	0.0005134200304720604	0.004180416278682597	0.017886090969013734	0.00011999880001199988	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNC3	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05096564	10	100000	0.00010999890001099989	9.63394749435679e-06	0.013268806836614697	0.004067972150109234	30	0.00011281938462666654	0.0004827025927515097	0.004180416278682597	0.017886090969013734	0.00011281938462666654	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNC4	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05071662	9	100000	9.99990000099999e-05	2.1154767423590213e-06	0.013271631819972688	0.004168186971844956	37	0.00011281938462666654	0.0004827025927515097	0.004180416278682597	0.017886090969013734	0.00011281938462666654	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCND1	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.050969567	10	100000	0.00010999890001099989	4.232222951843738e-06	0.013275101097038602	0.004073798246477245	35	0.00011281938462666654	0.0004827025927515097	0.004180416278682597	0.017886090969013734	0.00011281938462666654	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNF1	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.051421948	7	100000	7.999920000799993e-05	5.722703862649592e-07	0.013273396364029308	0.0038960661827257548	16	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNG2	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05103312	7	100000	7.999920000799993e-05	-2.896649514981959e-06	0.01327516519617927	0.00404622598346549	28	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNG4	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.050816704	10	100000	0.00010999890001099989	-1.942193546455542e-06	0.01328133754115761	0.004141340211425537	40	0.00011281938462666654	0.0004827025927515097	0.004180416278682597	0.017886090969013734	0.00011281938462666654	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNH2	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05070899	8	100000	8.99991000089999e-05	2.047310036464367e-07	0.013272600264174062	0.004171974669166523	38	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNK17	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05108569	5	100000	5.999940000599994e-05	-9.612076932983769e-06	0.01328070948472211	0.0040314468536617465	24	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNS1	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.051844567	6	100000	6.999930000699993e-05	1.0603304988699769e-06	0.013271849985675755	0.003738461157286377	11	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNS2	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05203968	6	100000	6.999930000699993e-05	6.040855167947611e-08	0.013271469440471095	0.0036678792178821418	8	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
KCNV2	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05130112	7	100000	7.999920000799993e-05	-6.60509196246454e-06	0.013278318741622346	0.003946232858770493	22	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
MCHR1	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05097889	7	100000	7.999920000799993e-05	1.011093392587128e-06	0.013279730486379877	0.0040758512914378375	39	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
MRGPRD	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.0508155	6	100000	6.999930000699993e-05	-1.1039062600680296e-05	0.013267408908211115	0.004116966454361437	33	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
NPFFR1	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.05155187	5	100000	5.999940000599994e-05	-5.599894116041728e-06	0.013278415616563349	0.0038524990551563887	20	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
OPN4	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.052115183	4	100000	4.999950000499995e-05	2.0547427451558066e-06	0.013276002055912712	0.00364821843783536	6	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
OR1E3	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.051353514	10	100000	0.00010999890001099989	-7.081130299742995e-06	0.013266204965078602	0.0039084616216673584	19	0.00011281938462666654	0.0004827025927515097	0.004180416278682597	0.017886090969013734	0.00011281938462666654	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
OR8K5	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.051036745	6	100000	6.999930000699993e-05	-7.421475625309881e-07	0.013268373850196682	0.0040354753603044635	31	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
PRLHR	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.052656077	5	100000	5.999940000599994e-05	2.1548554073885383e-06	0.013276579285199479	0.003463599824554242	4	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
TACR2	SQFNCEKTEKNPCN-UHFFFAOYSA-N	12.2	1134	1	1	0.052867725	3	100000	3.999960000399996e-05	-7.954089165726401e-06	0.013266039190750575	0.0033766072381403722	3	0.00010588129412823518	0.0004530176739459356	0.004180416278682597	0.017886090969013734	0.00010588129412823518	BH	40	b6a23c0a2f6c7c8b9a29743b9e8412f7065e62ba567728745df5ffe600e2ec32	C1=CC(=CC=C1C(=O)NC(C(Cl)(Cl)Cl)NC2=CC=C(C=C2)Br)F
